,Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_State_Abrvtn,Prscrbr_State_FIPS,Prscrbr_Type,Prscrbr_Type_Src,Brnd_Name,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Sprsn_Flag,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Bene_Sprsn_Flag,GE65_Tot_Benes,Year
1950,1376748640,Kreppel,Susan,Williamsville,NY,36,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,30,30.0,840,968565.86,11.0,,18.0,18.0,580528.64,504.0,*,,2018
1951,1376810192,Velasco,Roberto,Philadelphia,PA,42,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,384546.97,,*,,,,,*,,2018
1952,1376825380,Long,Sarah,Evansville,IN,18,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,355152.93,,*,,,,,*,,2018
1953,1376850354,Perkins,Judy,Portland,OR,41,Pharmacist,T,Harvoni,Ledipasvir/Sofosbuvir,27,27.0,756,796446.0,,#,,,,,*,,2018
1954,1376892521,Provost,Kari,Victorville,CA,6,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,24,24.0,672,784966.73,,,13.0,13.0,427185.98,364.0,*,,2018
1955,1386639102,Mays,Michele,Bradenton,FL,12,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,25,25.0,700,796259.03,17.0,*,,,,,*,,2018
1956,1386653590,Wright,Harlan,Oklahoma City,OK,40,Internal Medicine,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,428781.4,,*,,,,,*,,2018
1957,1386680445,Ghorai,Sujoy,Everett,WA,53,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,333294.91,,*,,,,,*,,2018
1958,1386681310,Ellis,Michael,Powell,TN,47,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,31,31.0,868,981974.9,,,15.0,15.0,471864.3,420.0,*,,2018
1959,1386706240,Patel,Yogendra,Moreno Valley,CA,6,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,18,18.0,504,578049.8,,,18.0,18.0,578049.8,504.0,*,,2018
1960,1386851566,Swami,Aditi,Sherman,TX,48,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,24,24.0,672,773041.63,11.0,*,,,,,*,,2018
1961,1386887883,Marcus,Akiva,West Palm Beach,FL,12,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,391298.5,,*,,,,,*,,2018
1962,1386998102,Jenkins,Michelle,Washington,DC,11,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,419685.7,,*,,,,,*,,2018
1963,1396141156,Klimek,Amanda,Waukesha,WI,55,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,15,15.0,420,480071.22,,#,,,,,*,,2018
1964,1396279709,Middagh,Mary,Bloomington,IN,18,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,355717.5,,*,,,,,*,,2018
1965,1396285862,Bullough,Leon,Pittsburgh,PA,42,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,20,20.0,560,627299.8,,*,,,,,*,,2018
1966,1396702874,Chang,Andrew,Grass Valley,CA,6,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,17,17.0,476,548166.24,,#,,,,,*,,2018
1967,1396757233,Al-Tamimi,Hamed,Lubbock,TX,48,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,15,15.0,420,463785.84,,*,,,,,*,,2018
1968,1396777538,Kayali,Zeid,Los Angeles,CA,6,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,46,46.0,1288,1434426.95,21.0,#,,,,,#,,2018
1969,1396825634,Stribling,Rise,Houston,TX,48,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,403880.1,,*,,,,,*,,2018
1970,1396853255,Willner,Ira,Charleston,SC,45,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,28,28.0,784,923433.56,,,12.0,12.0,405069.0,336.0,*,,2018
1971,1396888277,Mittal,Vivek,Fresno,CA,6,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,25,25.0,700,776162.04,,#,,,,,*,,2018
1972,1396899662,Gilmore,Joanne,Philadelphia,PA,42,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,19,19.0,532,614009.32,,*,,,,,*,,2018
1973,1396923322,Kendall,Emily,Salisbury,NC,37,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,452760.78,,*,,,,,*,,2018
1974,1396933248,Ghaoui,Rony,Springfield,MA,25,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,381798.42,,,0.0,0.0,0.0,0.0,#,,2018
1975,1396942223,Simmons,Matthew,Martinsburg,WV,54,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,381735.88,,*,,,,,*,,2018
1976,1396956140,Sheth,Ankur,Gainesville,GA,13,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,395572.06,,*,,,,,*,,2018
1977,1407054745,Nichols,Kensley,Lynchburg,VA,51,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,353653.05,,,11.0,11.0,353653.05,308.0,*,,2018
1978,1407067721,Sattah,Martin,Los Angeles,CA,6,Specialist,T,Harvoni,Ledipasvir/Sofosbuvir,21,21.0,588,683269.82,,*,,,,,*,,2018
1979,1407090889,Turner,Marshe,Memphis,TN,47,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,18,18.0,504,582967.43,,*,,,,,*,,2018
1980,1407164775,Smit,Michael,Baltimore,MD,24,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,17,17.0,476,552062.6,,#,,,,,*,,2018
1981,1407227531,Lopiccolo,Anastasia,New Orleans,LA,22,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,334687.5,,,11.0,11.0,334687.5,308.0,*,,2018
1982,1407882483,Rosen,Harold,Pompano Beach,FL,12,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,16,16.0,448,502017.37,,*,,,,,*,,2018
1983,1407890080,Barton,Gregory,Winston-Salem,NC,37,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,21,21.0,588,684124.86,,#,,,,,*,,2018
1984,1417019803,Odonohoe,Monica,Galveston,TX,48,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,412677.6,,*,,,,,*,,2018
1985,1417023813,Williams,Carol,Dothan,AL,1,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,54,54.0,1512,1764265.05,21.0,,33.0,33.0,1093067.17,924.0,#,,2018
1986,1417027277,Harris,Shirley,Decatur,GA,13,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,19,19.0,532,625886.8,,#,,,,,*,,2018
1987,1417043969,Hovorka,Gail,Arcata,CA,6,Family Practice,S,Harvoni,Ledipasvir/Sofosbuvir,21,21.0,588,684876.12,,#,,,,,*,,2018
1988,1417069246,Ugbarugba,Steven,Houston,TX,48,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,396765.3,,,12.0,12.0,396765.3,336.0,*,,2018
1989,1417074824,Campbell-Brown,Erica,Upper Arlington,OH,39,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,46,46.0,1288,1457987.87,17.0,,12.0,12.0,383787.42,336.0,*,,2018
1990,1417120460,Truong,Elizabeth,San Rafael,CA,6,Pharmacist,T,Harvoni,Ledipasvir/Sofosbuvir,19,19.0,532,237448.7,16.0,#,,,,,#,,2018
1991,1417154451,Ravi,Malleswari,Jacksonville,FL,12,Internal Medicine,S,Harvoni,Ledipasvir/Sofosbuvir,16,16.0,448,509772.92,,*,,,,,*,,2018
1992,1417197781,Irwin,Mary,Paradise,CA,6,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,17,17.0,476,549422.83,,#,,,,,*,,2018
1993,1417238775,Pham,Eric,Santa Rosa,CA,6,Pharmacist,T,Harvoni,Ledipasvir/Sofosbuvir,32,32.0,896,399913.6,17.0,#,,,,,#,,2018
1994,1417941618,El Younis,Cherif,Brooklyn,NY,36,Internal Medicine,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,405720.85,,,13.0,13.0,405720.85,364.0,*,,2018
1995,1427001536,Olson,Bruce,Muskegon,MI,26,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,347208.73,,*,,,,,*,,2018
1996,1427012988,Skinner,Samuel,Kalamazoo,MI,26,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,408924.55,,*,,,,,*,,2018
1997,1427026350,Lee,Stanley,Seattle,WA,53,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,354201.78,,*,,,,,*,,2018
1998,1427141563,Wolff,Michelle,Libertyville,IL,17,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,18,18.0,504,565264.38,,*,,,,,*,,2018
1999,1427215557,Hinestrosa,Federico,Altamonte Springs,FL,12,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,41,41.0,1148,1284919.68,17.0,,27.0,27.0,837624.45,756.0,#,,2018
2000,1427224765,Basra,Sarpreet,Lake Charles,LA,22,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,17,17.0,476,541121.0,,#,,,,,*,,2018
2001,1437101771,Wortham,David,Anderson,SC,45,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,17,17.0,476,545353.71,,#,,,,,*,,2018
2002,1437117546,Richardson,Kelly,Harrisonburg,VA,51,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,442053.77,,*,,,,,*,,2018
2003,1437134723,Bailey,Lawrence,Kingsport,TN,47,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,442993.8,,,0.0,0.0,0.0,0.0,#,,2018
2004,1437148749,Rajvanshi,Pankaj,Seattle,WA,53,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,16,16.0,448,508335.62,,*,,,,,*,,2018
2005,1437149507,Peng,Lee,Rochester,NY,36,Internal Medicine,S,Harvoni,Ledipasvir/Sofosbuvir,22,22.0,616,713485.25,,#,,,,,*,,2018
2006,1437150455,Weatherstone,Robert,Columbus,GA,13,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,415852.16,,*,,,,,*,,2018
2007,1437153327,Britton,Elizabeth,Baton Rouge,LA,22,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,31,31.0,868,980461.02,15.0,,15.0,15.0,484025.99,420.0,*,,2018
2008,1437160827,Nazario,Hector,Dallas,TX,48,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,27,27.0,756,889731.75,,,15.0,15.0,492946.5,420.0,*,,2018
2009,1437301306,Mcdonald,Megan,Roanoke,VA,51,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,381790.2,,*,,,,,*,,2018
2010,1437335551,Clark,Jennifer,Santa Rosa,CA,6,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,358744.4,,*,,,,,*,,2018
2011,1437411659,Mercon Tezolin Barros Almeida,Monica,Chicago,IL,17,Internal Medicine,S,Harvoni,Ledipasvir/Sofosbuvir,18,18.0,504,558077.04,,#,,,,,*,,2018
2012,1437437860,Lau,Abby,Dallas,TX,48,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,408119.83,,*,,,,,*,,2018
2013,1447202700,Travis,Natasha,Atlanta,GA,13,Internal Medicine,S,Harvoni,Ledipasvir/Sofosbuvir,23,23.0,644,708548.74,,#,,,,,*,,2018
2014,1447218789,Brenize,Lisa,Harrisburg,PA,42,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,443139.18,,,0.0,0.0,0.0,0.0,#,,2018
2015,1447219068,Alba,Laura,Kansas City,MO,29,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,459731.7,,*,,,,,*,,2018
2016,1447225537,Mayer,Herbert,New Orleans,LA,22,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,339647.95,,*,,,,,*,,2018
2017,1447234539,Rasansky,Ronald,Madison Heights,MI,26,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,25,25.0,700,805378.05,,*,,,,,*,,2018
2018,1447247374,Teperman,Lewis,New York,NY,36,General Surgery,S,Harvoni,Ledipasvir/Sofosbuvir,20,20.0,560,646535.72,,*,,,,,*,,2018
2019,1447280128,Vasudeva,Rajeev,West Columbia,SC,45,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,412823.25,,*,,,,,*,,2018
2020,1447287230,Prater,Davida,Dayton,OH,39,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,24,24.0,672,748865.47,,#,,,,,*,,2018
2021,1447319728,Barnhouse,June,Westminster,MD,24,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,376142.7,,*,,,,,*,,2018
2022,1447351747,Ahmed,Aijaz,Stanford,CA,6,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,437395.9,,*,,,,,*,,2018
2023,1447432463,Munnangi,Sivakumar,Merced,CA,6,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,349930.3,,,11.0,11.0,349930.3,308.0,*,,2018
2024,1447514302,Mccabe,Marshall,Olympia,WA,53,Internal Medicine,T,Harvoni,Ledipasvir/Sofosbuvir,15,15.0,420,301005.1,,*,,,,,*,,2018
2025,1447562699,Parungao,Jose Mari,Washington,DC,11,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,435011.79,,*,,,,,*,,2018
2026,1447632468,Winans,Jacob,Phoenix,AZ,4,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,449684.45,,*,,,,,*,,2018
2027,1457307670,Ramirez,Manuel,Mount Vernon,WA,53,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,15,15.0,420,463601.19,,#,,,,,*,,2018
2028,1457332066,Keith,Stephen,Mccomb,MS,28,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,15,15.0,420,480538.74,,#,,,,,*,,2018
2029,1457339707,Perri,Roman,Nashville,TN,47,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,425916.88,,*,,,,,*,,2018
2030,1457346967,Wallace,John,Marquette,MI,26,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,356618.48,,*,,,,,*,,2018
2031,1457357006,Klin,Mariusz,Panama City,FL,12,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,384811.28,,*,,,,,*,,2018
2032,1457379687,Barnett,Ben,Houston,TX,48,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,398,396859.5,,#,,,,,*,,2018
2033,1457382210,Vinayek,Rakesh,Indianapolis,IN,18,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,16,16.0,448,514538.17,,*,,,,,*,,2018
2034,1457435331,Junaidi,Omer,San Antonio,TX,48,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,22,22.0,616,703185.38,,*,,,,,*,,2018
2035,1457438566,Kibbe,Pamela,Columbus,OH,39,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,31,31.0,868,981572.52,12.0,*,,,,,*,,2018
2036,1457488371,Yee,Yuen,Silverdale,WA,53,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,422558.48,,#,,,,,*,,2018
2037,1457542920,Chacra,Wadih,Detroit,MI,26,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,348675.24,,,11.0,11.0,348675.24,308.0,*,,2018
2038,1457560492,Okoli,Obiefuna,Las Cruces,NM,35,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,24,24.0,672,793385.85,,,12.0,12.0,388316.85,336.0,*,,2018
2039,1457659179,Caron,Tricia,Hartford,CT,9,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,32,32.0,896,1035268.97,13.0,,14.0,14.0,450733.25,392.0,*,,2018
2040,1457799009,Douglass,Jessica,Kalamazoo,MI,26,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,26,26.0,728,823648.09,,,11.0,11.0,344132.15,308.0,*,,2018
2041,1467418087,Reddy,Srikar,Columbia,TN,47,Internal Medicine,S,Harvoni,Ledipasvir/Sofosbuvir,20,20.0,560,638377.62,,*,,,,,*,,2018
2042,1467448191,Rosado,Barbara,Ponce,PR,72,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,17,17.0,476,550235.5,,*,,,,,*,,2018
2043,1467510933,Galang,Minerva,Grand Rapids,MI,26,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,20,20.0,560,631620.63,,*,,,,,*,,2018
2044,1467530758,Zacks,Steven,Charlotte,NC,37,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,18,18.0,504,589739.25,,*,,,,,*,,2018
2045,1467623975,Opperman,Joshua,Sacramento,CA,6,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,56,56.0,1568,1804714.89,22.0,,33.0,33.0,1061985.07,924.0,#,,2018
2046,1467635623,Gatskevich,Elena,Fort Myers,FL,12,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,18,18.0,504,574014.62,,#,,,,,*,,2018
2047,1467642801,Smart,Laura,Louisville,KY,21,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,18,18.0,504,564765.57,,*,,,,,*,,2018
2048,1467653279,Besur,Siddesh,Milwaukee,WI,55,Internal Medicine,S,Harvoni,Ledipasvir/Sofosbuvir,26,26.0,725,837166.54,,,15.0,15.0,475037.82,420.0,*,,2018
2049,1467770255,Singh,Ashina,Detroit,MI,26,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,35,35.0,980,1095430.6,13.0,#,,,,,*,,2018
2050,1467858282,Skotnicki,Elizabeth,Houston,TX,48,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,33,33.0,924,1055819.45,12.0,,17.0,17.0,538541.85,476.0,*,,2018
2051,1467893792,Nguyen,Nina Bich Thy,Stockton,CA,6,Pharmacist,T,Harvoni,Ledipasvir/Sofosbuvir,19,19.0,532,237448.7,,#,,,,,*,,2018
2052,1477064475,Gonzalez,Gabrielle,Houston,TX,48,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,342973.5,,,11.0,11.0,342973.5,308.0,*,,2018
2053,1477504603,Hollis,Joseph,Portsmouth,VA,51,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,376517.05,,*,,,,,*,,2018
2054,1477537975,Lavalle,Charles,Cape Girardeau,MO,29,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,391040.26,,*,,,,,*,,2018
2055,1477564680,Speigle,Mary,Redding,CA,6,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,417325.88,,*,,,,,*,,2018
2056,1477618429,Canales,Elsa,Laredo,TX,48,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,391396.94,,,12.0,12.0,391396.94,336.0,*,,2018
2057,1477639193,Au,Alvin,Hanford,CA,6,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,17,17.0,476,546738.34,,*,,,,,*,,2018
2058,1477655298,Chopra,Rakesh,Riverside,CA,6,Internal Medicine,S,Harvoni,Ledipasvir/Sofosbuvir,21,21.0,588,693479.85,,#,,,,,*,,2018
2059,1477658193,Procaccino,Frank,Woodbridge,VA,51,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,380979.36,,*,,,,,*,,2018
2060,1477659423,Velarde,Mark,Ypsilanti,MI,26,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,411610.4,,*,,,,,*,,2018
2061,1477760825,Musa,Hawah,Philadelphia,PA,42,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,26,26.0,728,844628.95,11.0,,15.0,15.0,486972.4,420.0,*,,2018
2062,1477840957,Reeves,Jeffrey,Louisville,KY,21,Internal Medicine,S,Harvoni,Ledipasvir/Sofosbuvir,16,16.0,448,446203.4,,#,,,,,*,,2018
2063,1477986966,Gajos,Andrea,Ann Arbor,MI,26,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,15,15.0,420,498789.37,,*,,,,,*,,2018
2064,1477994887,Okobokekeimei,Tessy,Washington,DC,11,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,35,35.0,980,1148075.61,12.0,,23.0,23.0,753545.43,644.0,*,,2018
2065,1487037099,Geevarughese,Sharlet,Detroit,MI,26,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,54,54.0,1512,1737181.4,21.0,,25.0,25.0,788640.0,700.0,#,,2018
2066,1487604336,Kurecki,Bernard,Huntsville,AL,1,Family Practice,S,Harvoni,Ledipasvir/Sofosbuvir,16,16.0,448,519546.12,,*,,,,,*,,2018
2067,1487609855,Kofman,Eduardo,North Miami,FL,12,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,367147.1,,,12.0,12.0,367147.1,336.0,*,,2018
2068,1487610333,Bollay,Ann,San Luis Obispo,CA,6,Hospitalist,S,Harvoni,Ledipasvir/Sofosbuvir,22,22.0,616,689435.12,,#,,,,,*,,2018
2069,1487612099,Brinkley,Sherilyn,Baltimore,MD,24,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,28,28.0,784,922554.8,,,15.0,15.0,492713.55,420.0,*,,2018
2070,1487620563,Holden,Jeremy,Portland,OR,41,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,15,15.0,420,479373.2,,*,,,,,*,,2018
2071,1487628582,Mendes,Flavia,Miami,FL,12,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,18,18.0,504,571296.9,,,18.0,18.0,571296.9,504.0,*,,2018
2072,1487648507,Bertram,Phillip,Cookeville,TN,47,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,27,27.0,756,864423.05,12.0,,11.0,11.0,354564.0,308.0,*,,2018
2073,1487688941,Daniel,Lambert,Santa Rosa,CA,6,Family Practice,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,374240.89,,*,,,,,*,,2018
2074,1487744512,Cookinham,Sarah,Petoskey,MI,26,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,349093.24,,*,,,,,*,,2018
2075,1487813465,Belege,Misgana,Randallstown,MD,24,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,339775.62,,,11.0,11.0,339775.62,308.0,*,,2018
2076,1487827960,Horne,Patrick,Gainesville,FL,12,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,42,42.0,1176,1319568.94,19.0,#,,,,,#,,2018
2077,1497719975,Waraich,Afsar,Aiken,SC,45,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,453924.3,,,14.0,14.0,453924.3,392.0,*,,2018
2078,1497743744,Damiani,Karl,Port Charlotte,FL,12,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,24,24.0,672,775465.33,12.0,*,,,,,*,,2018
2079,1497743926,Bowers,Elizabeth,Richmond,VA,51,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,347765.5,,*,,,,,*,,2018
2080,1497746358,Parm,Allison,Wyoming,MI,26,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,437276.79,,*,,,,,*,,2018
2081,1497751853,Ali,Mohammed,Hagerstown,MD,24,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,441278.22,,*,,,,,*,,2018
2082,1497755771,Vangara,Sreenivas,New Port Richey,FL,12,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,440464.5,,*,,,,,*,,2018
2083,1497797880,Ouseph,Binoy,Muncie,IN,18,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,15,15.0,420,500936.82,,#,,,,,*,,2018
2084,1497840847,Townsend,Tiffany,South Portland,ME,23,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,12,12.0,336,383979.03,,*,,,,,*,,2018
2085,1497954036,Meissner,Eric,Charleston,SC,45,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,18,18.0,504,577199.77,,*,,,,,*,,2018
2086,1497964399,Conteh,Lanla,Columbus,OH,39,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,24,24.0,672,766742.52,,#,,,,,*,,2018
2087,1497984512,Viviano,Brian,Erie,PA,42,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,20,20.0,560,648711.7,,,0.0,0.0,0.0,0.0,#,,2018
2088,1508069956,James,Terrance,Bend,OR,41,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,15,15.0,420,473825.33,,*,,,,,*,,2018
2089,1508147398,Tiev,Maly,Manhasset,NY,36,Nurse Practitioner,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,362129.75,,*,,,,,*,,2018
2090,1508205840,Reynolds,Ariana,Indianapolis,IN,18,Physician Assistant,S,Harvoni,Ledipasvir/Sofosbuvir,13,13.0,364,417440.1,,*,,,,,*,,2018
2091,1508800582,Clines,Damon,Saint Louis,MO,29,Internal Medicine,S,Harvoni,Ledipasvir/Sofosbuvir,20,20.0,560,629338.83,,#,,,,,*,,2018
2092,1508807066,Tran,Tan,Manteca,CA,6,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,22,22.0,616,688558.5,,#,,,,,*,,2018
2093,1508840430,Nasiff,Luis,Miami,FL,12,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,17,17.0,476,533024.5,,*,,,,,*,,2018
2094,1508851882,Storms,Patrick,Wpafb,OH,39,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,11,11.0,308,367962.79,,*,,,,,*,,2018
2095,1508863366,Padda,Harsant,Toledo,OH,39,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,14,14.0,392,434246.57,,*,,,,,*,,2018
2096,1508864489,Rodrigues,Edison,Corpus Christi,TX,48,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,23,23.0,644,758883.12,,,12.0,12.0,408240.0,336.0,*,,2018
2097,1508882192,Agyei-Gyamfi,Frances,Lumberton,NC,37,Infectious Disease,S,Harvoni,Ledipasvir/Sofosbuvir,20,20.0,560,633029.74,,*,,,,,*,,2018
2098,1508892563,Katta,Joseph,Fort Pierce,FL,12,Gastroenterology,S,Harvoni,Ledipasvir/Sofosbuvir,18,18.0,504,577134.65,,#,,,,,*,,2018
